               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,             0.01311,           0.0071567,          0.00019259,             0.95237,             0.94173,             0.96971,             0.80431,             0.02118,           0.0054081,          0.00045507,           0.0022285,           0.0022285,           0.0022285
                 159,            0.013202,           0.0074676,          0.00015869,             0.94421,             0.94079,             0.96766,             0.80274,            0.021217,           0.0053639,          0.00043978,            0.002179,            0.002179,            0.002179
                 160,            0.013482,           0.0071294,          0.00013015,             0.95324,             0.93006,             0.97055,             0.80544,            0.021257,           0.0054436,          0.00049674,           0.0021295,           0.0021295,           0.0021295
                 161,             0.01334,           0.0071528,          0.00026057,             0.95434,             0.92254,             0.97074,              0.8032,            0.020792,            0.005458,          0.00039818,             0.00208,             0.00208,             0.00208
                 162,            0.012913,           0.0071532,          0.00018282,             0.94937,             0.92619,              0.9731,             0.80511,             0.02109,            0.005379,          0.00030159,           0.0020305,           0.0020305,           0.0020305
                 163,             0.01233,           0.0071487,          0.00020726,             0.93064,             0.95618,             0.97693,             0.80398,            0.020961,           0.0053531,          0.00033271,            0.001981,            0.001981,            0.001981
                 164,            0.013165,           0.0069686,          0.00018833,             0.94037,             0.96117,             0.97847,             0.81146,            0.020619,           0.0052081,          0.00015537,           0.0019315,           0.0019315,           0.0019315
                 165,             0.01213,           0.0070178,           0.0001357,             0.94152,             0.96534,             0.97971,             0.81313,             0.02038,           0.0052522,          0.00031022,            0.001882,            0.001882,            0.001882
                 166,            0.013397,           0.0070765,           0.0004333,             0.98373,             0.93429,             0.98133,             0.82014,            0.020412,           0.0052692,          0.00045652,           0.0018325,           0.0018325,           0.0018325
                 167,            0.012536,           0.0070547,           0.0001571,             0.96908,             0.94545,             0.97769,             0.82068,             0.02022,           0.0051565,          0.00046267,            0.001783,            0.001783,            0.001783
                 168,            0.013722,           0.0071592,          0.00010226,             0.95545,             0.95958,              0.9777,             0.81448,            0.020243,           0.0051971,          0.00032918,           0.0017335,           0.0017335,           0.0017335
                 169,            0.012566,           0.0069309,          0.00026712,             0.97885,             0.93491,              0.9768,             0.81442,            0.020244,           0.0053053,          0.00037142,            0.001684,            0.001684,            0.001684
                 170,             0.01242,           0.0068324,          0.00014872,             0.98419,              0.9315,             0.97789,             0.81783,            0.020387,            0.005341,          0.00032656,           0.0016345,           0.0016345,           0.0016345
                 171,            0.013698,           0.0069559,          0.00017436,             0.96205,             0.94712,             0.98042,             0.81895,            0.020267,            0.005333,          0.00029248,            0.001585,            0.001585,            0.001585
                 172,            0.012429,           0.0068063,          0.00020903,             0.97109,             0.94019,             0.98282,             0.81906,            0.020032,           0.0052884,          0.00035355,           0.0015355,           0.0015355,           0.0015355
                 173,            0.012174,           0.0069234,          0.00013538,             0.97235,               0.922,             0.97708,             0.82184,            0.019921,           0.0052441,          0.00036329,            0.001486,            0.001486,            0.001486
                 174,            0.011824,             0.00679,          0.00020532,             0.97812,             0.92957,             0.97637,             0.81665,            0.020187,           0.0053119,           0.0004558,           0.0014365,           0.0014365,           0.0014365
                 175,              0.0132,           0.0068994,           0.0001464,             0.95266,             0.95174,             0.97761,             0.82417,             0.02027,           0.0052601,          0.00043028,            0.001387,            0.001387,            0.001387
                 176,            0.012405,            0.006785,          0.00031273,             0.97902,             0.92953,             0.97949,             0.82368,            0.020145,           0.0052319,          0.00040297,           0.0013375,           0.0013375,           0.0013375
                 177,            0.012433,           0.0067805,            0.000135,             0.95891,             0.94056,             0.97845,              0.8269,            0.019957,           0.0053753,          0.00033447,            0.001288,            0.001288,            0.001288
                 178,            0.013156,           0.0066981,          0.00019454,             0.96303,             0.93701,             0.97936,             0.82601,            0.019838,           0.0053259,          0.00034431,           0.0012385,           0.0012385,           0.0012385
                 179,            0.011848,           0.0065073,          0.00019583,             0.93648,             0.95904,             0.97848,             0.82364,            0.020226,           0.0051804,          0.00035151,            0.001189,            0.001189,            0.001189
                 180,            0.012365,           0.0067805,          0.00026166,             0.96558,             0.93557,             0.98053,             0.82475,            0.020245,            0.005277,           0.0003808,           0.0011395,           0.0011395,           0.0011395
                 181,            0.012812,           0.0067159,          0.00014375,               0.939,             0.94809,             0.98022,             0.81954,            0.020003,           0.0052891,          0.00039419,             0.00109,             0.00109,             0.00109
                 182,            0.011534,           0.0065634,          8.7981e-05,             0.95371,             0.94312,             0.97987,             0.82204,            0.020145,           0.0052826,          0.00040721,           0.0010405,           0.0010405,           0.0010405
                 183,            0.011504,           0.0065468,          0.00018133,             0.96335,             0.93022,             0.97701,             0.82301,            0.020075,           0.0053194,          0.00043165,            0.000991,            0.000991,            0.000991
                 184,            0.012006,           0.0066868,          0.00013761,             0.97177,             0.92747,             0.97761,             0.81743,            0.020175,           0.0053031,           0.0003878,           0.0009415,           0.0009415,           0.0009415
                 185,            0.012168,           0.0068293,          0.00012176,             0.97514,             0.92396,             0.97742,             0.81555,             0.02009,           0.0053457,          0.00032112,            0.000892,            0.000892,            0.000892
                 186,            0.010429,           0.0065783,          0.00011697,             0.95515,             0.93936,              0.9779,             0.81698,             0.01995,           0.0053212,          0.00037874,           0.0008425,           0.0008425,           0.0008425
                 187,            0.011034,           0.0065783,          7.3354e-05,              0.9762,             0.92031,             0.97687,             0.82098,            0.019843,           0.0053118,          0.00039712,            0.000793,            0.000793,            0.000793
                 188,             0.01144,           0.0065328,          0.00019103,             0.97367,             0.92396,             0.97762,             0.82209,            0.019899,           0.0052691,          0.00038019,           0.0007435,           0.0007435,           0.0007435
                 189,            0.011847,           0.0065571,          8.0829e-05,             0.97194,             0.92761,             0.98133,             0.82206,            0.019797,           0.0053151,          0.00031737,            0.000694,            0.000694,            0.000694
                 190,            0.011556,           0.0064288,           0.0001182,             0.94253,             0.95517,              0.9807,             0.81749,             0.01982,           0.0054327,          0.00029434,           0.0006445,           0.0006445,           0.0006445
                 191,            0.011529,           0.0065857,          0.00012549,             0.94297,             0.94739,             0.98257,              0.8231,             0.01973,           0.0054146,          0.00031206,            0.000595,            0.000595,            0.000595
                 192,            0.010912,           0.0063687,          0.00012102,             0.96522,             0.93325,             0.98227,             0.82827,            0.019739,           0.0053561,          0.00031038,           0.0005455,           0.0005455,           0.0005455
                 193,            0.010429,           0.0062891,          6.2105e-05,             0.97327,             0.91944,             0.97964,             0.82774,            0.019817,           0.0053544,          0.00031516,            0.000496,            0.000496,            0.000496
                 194,              0.0108,           0.0064001,          0.00028433,             0.96492,             0.92761,             0.98021,             0.82827,            0.019916,           0.0053753,          0.00035383,           0.0004465,           0.0004465,           0.0004465
                 195,            0.010629,           0.0063087,          0.00014321,             0.97051,             0.92444,              0.9797,              0.8253,            0.020129,           0.0054207,          0.00036521,            0.000397,            0.000397,            0.000397
                 196,            0.011395,           0.0064085,          0.00050076,             0.97025,             0.92559,             0.97986,             0.82954,            0.019919,           0.0054381,          0.00033535,           0.0003475,           0.0003475,           0.0003475
                 197,            0.011347,           0.0063931,          0.00071709,             0.97163,             0.92339,             0.98013,             0.82827,            0.019939,           0.0054238,          0.00031863,            0.000298,            0.000298,            0.000298
                 198,              0.0111,           0.0063324,          0.00028595,             0.96973,             0.92761,             0.97963,             0.82809,            0.020021,           0.0054308,          0.00031092,           0.0002485,           0.0002485,           0.0002485
                 199,            0.010661,           0.0063551,          0.00022689,             0.97121,              0.9258,             0.97786,             0.82694,            0.020087,           0.0054037,          0.00030142,            0.000199,            0.000199,            0.000199
